Sensor-id,Long,Lat,Value,Units,User-id,time
14,-119.84166,0.13891,0, cpm, AS-3,2020-04-06T05:00:00.000Z
14,-119.84166,0.13891,0, cpm, AS-3,2020-04-06T05:00:00.000Z
14,-119.84166,0.13891,18, cpm, AS-3,2020-04-06T05:00:05.000Z
14,-119.84166,0.13891,20, cpm, AS-3,2020-04-06T05:00:10.000Z
14,-119.84166,0.13891,16, cpm, AS-3,2020-04-06T05:00:15.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:00:20.000Z
14,-119.84166,0.13891,16, cpm, AS-3,2020-04-06T05:00:25.000Z
14,-119.84166,0.13891,13, cpm, AS-3,2020-04-06T05:00:30.000Z
14,-119.84166,0.13891,11, cpm, AS-3,2020-04-06T05:00:35.000Z
14,-119.84166,0.13891,19, cpm, AS-3,2020-04-06T05:00:40.000Z
14,-119.84166,0.13891,14, cpm, AS-3,2020-04-06T05:00:45.000Z
14,-119.84166,0.13891,11, cpm, AS-3,2020-04-06T05:00:50.000Z
14,-119.84166,0.13891,11, cpm, AS-3,2020-04-06T05:00:55.000Z
14,-119.84166,0.13891,12, cpm, AS-3,2020-04-06T05:01:00.000Z
14,-119.84166,0.13891,21, cpm, AS-3,2020-04-06T05:01:05.000Z
14,-119.84166,0.13891,17, cpm, AS-3,2020-04-06T05:01:10.000Z
14,-119.84166,0.13891,17, cpm, AS-3,2020-04-06T05:01:15.000Z
14,-119.84166,0.13891,13, cpm, AS-3,2020-04-06T05:01:20.000Z
14,-119.84166,0.13891,13, cpm, AS-3,2020-04-06T05:01:25.000Z
14,-119.84166,0.13891,8, cpm, AS-3,2020-04-06T05:01:30.000Z
14,-119.84166,0.13891,16, cpm, AS-3,2020-04-06T05:01:35.000Z
14,-119.84166,0.13891,18, cpm, AS-3,2020-04-06T05:01:40.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:01:45.000Z
14,-119.84166,0.13891,14, cpm, AS-3,2020-04-06T05:01:50.000Z
14,-119.84166,0.13891,16, cpm, AS-3,2020-04-06T05:01:55.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:02:00.000Z
14,-119.84166,0.13891,17, cpm, AS-3,2020-04-06T05:02:05.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:02:10.000Z
14,-119.84166,0.13891,14, cpm, AS-3,2020-04-06T05:02:15.000Z
14,-119.84166,0.13891,9, cpm, AS-3,2020-04-06T05:02:20.000Z
14,-119.84166,0.13891,8, cpm, AS-3,2020-04-06T05:02:25.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:02:30.000Z
14,-119.84166,0.13891,13, cpm, AS-3,2020-04-06T05:02:35.000Z
14,-119.84166,0.13891,23, cpm, AS-3,2020-04-06T05:02:40.000Z
14,-119.84166,0.13891,23, cpm, AS-3,2020-04-06T05:02:45.000Z
14,-119.84166,0.13891,12, cpm, AS-3,2020-04-06T05:02:50.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:02:55.000Z
14,-119.84166,0.13891,17, cpm, AS-3,2020-04-06T05:03:00.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:03:05.000Z
14,-119.84166,0.13891,13, cpm, AS-3,2020-04-06T05:03:10.000Z
14,-119.84166,0.13891,14, cpm, AS-3,2020-04-06T05:03:15.000Z
14,-119.84166,0.13891,14, cpm, AS-3,2020-04-06T05:03:20.000Z
14,-119.84166,0.13891,17, cpm, AS-3,2020-04-06T05:03:25.000Z
14,-119.84166,0.13891,16, cpm, AS-3,2020-04-06T05:03:30.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:03:35.000Z
14,-119.84166,0.13891,13, cpm, AS-3,2020-04-06T05:03:40.000Z
14,-119.84166,0.13891,17, cpm, AS-3,2020-04-06T05:03:45.000Z
14,-119.84166,0.13891,16, cpm, AS-3,2020-04-06T05:03:50.000Z
14,-119.84166,0.13891,20, cpm, AS-3,2020-04-06T05:03:55.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:04:00.000Z
14,-119.84166,0.13891,17, cpm, AS-3,2020-04-06T05:04:05.000Z
14,-119.84166,0.13891,19, cpm, AS-3,2020-04-06T05:04:10.000Z
14,-119.84166,0.13891,17, cpm, AS-3,2020-04-06T05:04:15.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:04:20.000Z
14,-119.84166,0.13891,9, cpm, AS-3,2020-04-06T05:04:25.000Z
14,-119.84166,0.13891,13, cpm, AS-3,2020-04-06T05:04:30.000Z
14,-119.84166,0.13891,20, cpm, AS-3,2020-04-06T05:04:35.000Z
14,-119.84166,0.13891,13, cpm, AS-3,2020-04-06T05:04:40.000Z
14,-119.84166,0.13891,14, cpm, AS-3,2020-04-06T05:04:45.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:04:50.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:04:55.000Z
14,-119.84166,0.13891,11, cpm, AS-3,2020-04-06T05:05:00.000Z
14,-119.84166,0.13891,14, cpm, AS-3,2020-04-06T05:05:05.000Z
14,-119.84166,0.13891,14, cpm, AS-3,2020-04-06T05:05:10.000Z
14,-119.84166,0.13891,19, cpm, AS-3,2020-04-06T05:05:15.000Z
14,-119.84166,0.13891,16, cpm, AS-3,2020-04-06T05:05:20.000Z
14,-119.84166,0.13891,14, cpm, AS-3,2020-04-06T05:05:25.000Z
14,-119.84166,0.13891,17, cpm, AS-3,2020-04-06T05:05:30.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:05:35.000Z
14,-119.84166,0.13891,18, cpm, AS-3,2020-04-06T05:05:40.000Z
14,-119.84166,0.13891,15, cpm, AS-3,2020-04-06T05:05:45.000Z
14,-119.84166,0.13891,18, cpm, AS-3,2020-04-06T05:05:50.000Z
14,-119.84166,0.13891,18, cpm, AS-3,2020-04-06T05:05:55.000Z
14,-119.84166,0.13891,19, cpm, AS-3,2020-04-06T05:06:00.000Z
14,-119.84166,0.13891,13, cpm, AS-3,2020-04-06T05:06:05.000Z
14,-119.84166,0.13891,10, cpm, AS-3,2020-04-06T05:06:10.000Z
14,-119.84166,0.13891,12, cpm, AS-3,2020-04-06T05:06:15.000Z
14,-119.84166,0.13891,17, cpm, AS-3,2020-04-06T05:06:20.000Z
