Sensor-id,Long,Lat,Value,Units,User-id,time
8,-119.82571,0.19807,0, cpm, MySensor,2020-04-06T05:00:00.000Z
8,-119.82571,0.19807,0, cpm, MySensor,2020-04-06T05:00:00.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:00:10.000Z
8,-119.82571,0.19807,14, cpm, MySensor,2020-04-06T05:00:15.000Z
8,-119.82571,0.19807,13, cpm, MySensor,2020-04-06T05:00:25.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:00:30.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:00:35.000Z
8,-119.82571,0.19807,11, cpm, MySensor,2020-04-06T05:00:40.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:00:45.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:00:50.000Z
8,-119.82571,0.19807,9, cpm, MySensor,2020-04-06T05:00:55.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:01:00.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:01:05.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:01:10.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:01:15.000Z
8,-119.82571,0.19807,11, cpm, MySensor,2020-04-06T05:01:20.000Z
8,-119.82571,0.19807,9, cpm, MySensor,2020-04-06T05:01:25.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:01:30.000Z
8,-119.82571,0.19807,9, cpm, MySensor,2020-04-06T05:01:35.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:01:40.000Z
8,-119.82571,0.19807,11, cpm, MySensor,2020-04-06T05:01:55.000Z
8,-119.82571,0.19807,9, cpm, MySensor,2020-04-06T05:02:00.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:02:05.000Z
8,-119.82571,0.19807,11, cpm, MySensor,2020-04-06T05:02:10.000Z
8,-119.82571,0.19807,13, cpm, MySensor,2020-04-06T05:02:15.000Z
8,-119.82571,0.19807,11, cpm, MySensor,2020-04-06T05:02:20.000Z
8,-119.82571,0.19807,14, cpm, MySensor,2020-04-06T05:02:35.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:02:40.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:02:45.000Z
8,-119.82571,0.19807,11, cpm, MySensor,2020-04-06T05:02:50.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:02:55.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:03:00.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:03:05.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:03:10.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:03:15.000Z
8,-119.82571,0.19807,7, cpm, MySensor,2020-04-06T05:03:20.000Z
8,-119.82571,0.19807,6, cpm, MySensor,2020-04-06T05:03:25.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:03:30.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:03:35.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:03:50.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:03:55.000Z
8,-119.82571,0.19807,6, cpm, MySensor,2020-04-06T05:04:00.000Z
8,-119.82571,0.19807,7, cpm, MySensor,2020-04-06T05:04:10.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:04:15.000Z
8,-119.82571,0.19807,11, cpm, MySensor,2020-04-06T05:04:20.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:04:25.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:04:35.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:04:40.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:04:45.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:04:50.000Z
8,-119.82571,0.19807,7, cpm, MySensor,2020-04-06T05:04:55.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:05:00.000Z
8,-119.82571,0.19807,9, cpm, MySensor,2020-04-06T05:05:10.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:05:15.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:05:25.000Z
8,-119.82571,0.19807,14, cpm, MySensor,2020-04-06T05:05:35.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:05:45.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:05:50.000Z
8,-119.82571,0.19807,11, cpm, MySensor,2020-04-06T05:05:55.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:06:00.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:06:05.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:06:10.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:06:15.000Z
8,-119.82571,0.19807,14, cpm, MySensor,2020-04-06T05:06:20.000Z
8,-119.82571,0.19807,18, cpm, MySensor,2020-04-06T05:06:25.000Z
8,-119.82571,0.19807,19, cpm, MySensor,2020-04-06T05:06:30.000Z
8,-119.82571,0.19807,21, cpm, MySensor,2020-04-06T05:06:35.000Z
8,-119.82571,0.19807,18, cpm, MySensor,2020-04-06T05:06:40.000Z
8,-119.82571,0.19807,14, cpm, MySensor,2020-04-06T05:06:45.000Z
8,-119.82571,0.19807,9, cpm, MySensor,2020-04-06T05:06:55.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:07:00.000Z
8,-119.82571,0.19807,6, cpm, MySensor,2020-04-06T05:07:05.000Z
8,-119.82571,0.19807,6, cpm, MySensor,2020-04-06T05:07:15.000Z
8,-119.82571,0.19807,7, cpm, MySensor,2020-04-06T05:07:20.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:07:25.000Z
8,-119.82571,0.19807,8, cpm, MySensor,2020-04-06T05:07:30.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:07:40.000Z
8,-119.82571,0.19807,12, cpm, MySensor,2020-04-06T05:07:55.000Z
8,-119.82571,0.19807,13, cpm, MySensor,2020-04-06T05:08:00.000Z
8,-119.82571,0.19807,10, cpm, MySensor,2020-04-06T05:08:05.000Z
