Sensor-id,Long,Lat,Value,Units,User-id,time
9,-119.87617,0.18096,0, cpm, MySensor,2020-04-06T05:00:00.000Z
9,-119.87617,0.18096,0, cpm, MySensor,2020-04-06T05:00:00.000Z
9,-119.87617,0.18096,10, cpm, MySensor,2020-04-06T05:00:10.000Z
9,-119.87617,0.18096,9, cpm, MySensor,2020-04-06T05:00:15.000Z
9,-119.87617,0.18096,8, cpm, MySensor,2020-04-06T05:00:20.000Z
9,-119.87617,0.18096,8, cpm, MySensor,2020-04-06T05:00:25.000Z
9,-119.87617,0.18096,10, cpm, MySensor,2020-04-06T05:00:30.000Z
9,-119.87617,0.18096,11, cpm, MySensor,2020-04-06T05:00:35.000Z
9,-119.87617,0.18096,13, cpm, MySensor,2020-04-06T05:00:45.000Z
9,-119.87617,0.18096,14, cpm, MySensor,2020-04-06T05:00:50.000Z
9,-119.87617,0.18096,15, cpm, MySensor,2020-04-06T05:00:55.000Z
9,-119.87617,0.18096,14, cpm, MySensor,2020-04-06T05:01:00.000Z
9,-119.87617,0.18096,14, cpm, MySensor,2020-04-06T05:01:05.000Z
9,-119.87617,0.18096,15, cpm, MySensor,2020-04-06T05:01:10.000Z
9,-119.87617,0.18096,14, cpm, MySensor,2020-04-06T05:01:15.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:01:20.000Z
9,-119.87617,0.18096,11, cpm, MySensor,2020-04-06T05:01:25.000Z
9,-119.87617,0.18096,7, cpm, MySensor,2020-04-06T05:01:35.000Z
9,-119.87617,0.18096,9, cpm, MySensor,2020-04-06T05:01:40.000Z
9,-119.87617,0.18096,10, cpm, MySensor,2020-04-06T05:01:45.000Z
9,-119.87617,0.18096,13, cpm, MySensor,2020-04-06T05:01:50.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:01:55.000Z
9,-119.87617,0.18096,13, cpm, MySensor,2020-04-06T05:02:05.000Z
9,-119.87617,0.18096,11, cpm, MySensor,2020-04-06T05:02:10.000Z
9,-119.87617,0.18096,11, cpm, MySensor,2020-04-06T05:02:15.000Z
9,-119.87617,0.18096,8, cpm, MySensor,2020-04-06T05:02:20.000Z
9,-119.87617,0.18096,9, cpm, MySensor,2020-04-06T05:02:25.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:02:35.000Z
9,-119.87617,0.18096,14, cpm, MySensor,2020-04-06T05:02:40.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:02:45.000Z
9,-119.87617,0.18096,14, cpm, MySensor,2020-04-06T05:02:50.000Z
9,-119.87617,0.18096,13, cpm, MySensor,2020-04-06T05:02:55.000Z
9,-119.87617,0.18096,16, cpm, MySensor,2020-04-06T05:03:00.000Z
9,-119.87617,0.18096,14, cpm, MySensor,2020-04-06T05:03:05.000Z
9,-119.87617,0.18096,11, cpm, MySensor,2020-04-06T05:03:10.000Z
9,-119.87617,0.18096,11, cpm, MySensor,2020-04-06T05:03:20.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:03:25.000Z
9,-119.87617,0.18096,8, cpm, MySensor,2020-04-06T05:03:30.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:03:35.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:03:45.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:03:50.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:03:55.000Z
9,-119.87617,0.18096,11, cpm, MySensor,2020-04-06T05:04:00.000Z
9,-119.87617,0.18096,8, cpm, MySensor,2020-04-06T05:04:15.000Z
9,-119.87617,0.18096,9, cpm, MySensor,2020-04-06T05:04:30.000Z
9,-119.87617,0.18096,9, cpm, MySensor,2020-04-06T05:04:35.000Z
9,-119.87617,0.18096,10, cpm, MySensor,2020-04-06T05:04:40.000Z
9,-119.87617,0.18096,10, cpm, MySensor,2020-04-06T05:04:45.000Z
9,-119.87617,0.18096,11, cpm, MySensor,2020-04-06T05:04:50.000Z
9,-119.87617,0.18096,14, cpm, MySensor,2020-04-06T05:04:55.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:05:05.000Z
9,-119.87617,0.18096,12, cpm, MySensor,2020-04-06T05:05:10.000Z
9,-119.87617,0.18096,7, cpm, MySensor,2020-04-06T05:05:25.000Z
9,-119.87617,0.18096,7, cpm, MySensor,2020-04-06T05:05:30.000Z
9,-119.87617,0.18096,8, cpm, MySensor,2020-04-06T05:05:35.000Z
9,-119.87617,0.18096,7, cpm, MySensor,2020-04-06T05:05:40.000Z
