Sensor-id,Long,Lat,Value,Units,User-id,time
28,-119.7709,0.04437,0, cpm, AS-1,2020-04-06T05:00:00.000Z
28,-119.7709,0.04437,0, cpm, AS-1,2020-04-06T05:00:00.000Z
28,-119.7709,0.04437,15, cpm, AS-1,2020-04-06T05:00:05.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:00:10.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:00:15.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:00:20.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:00:25.000Z
28,-119.7709,0.04437,15, cpm, AS-1,2020-04-06T05:00:30.000Z
28,-119.7709,0.04437,13, cpm, AS-1,2020-04-06T05:00:35.000Z
28,-119.7709,0.04437,12, cpm, AS-1,2020-04-06T05:00:40.000Z
28,-119.7709,0.04437,12, cpm, AS-1,2020-04-06T05:00:45.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:00:50.000Z
28,-119.7709,0.04437,18, cpm, AS-1,2020-04-06T05:00:55.000Z
28,-119.7709,0.04437,15, cpm, AS-1,2020-04-06T05:01:00.000Z
28,-119.7709,0.04437,12, cpm, AS-1,2020-04-06T05:01:05.000Z
28,-119.7709,0.04437,12, cpm, AS-1,2020-04-06T05:01:10.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:01:15.000Z
28,-119.7709,0.04437,11, cpm, AS-1,2020-04-06T05:01:20.000Z
28,-119.7709,0.04437,12, cpm, AS-1,2020-04-06T05:01:25.000Z
28,-119.7709,0.04437,15, cpm, AS-1,2020-04-06T05:01:30.000Z
28,-119.7709,0.04437,10, cpm, AS-1,2020-04-06T05:01:35.000Z
28,-119.7709,0.04437,15, cpm, AS-1,2020-04-06T05:01:40.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:01:45.000Z
28,-119.7709,0.04437,13, cpm, AS-1,2020-04-06T05:01:50.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:01:55.000Z
28,-119.7709,0.04437,13, cpm, AS-1,2020-04-06T05:02:00.000Z
28,-119.7709,0.04437,13, cpm, AS-1,2020-04-06T05:02:05.000Z
28,-119.7709,0.04437,13, cpm, AS-1,2020-04-06T05:02:10.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:02:15.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:02:20.000Z
28,-119.7709,0.04437,16, cpm, AS-1,2020-04-06T05:02:25.000Z
28,-119.7709,0.04437,16, cpm, AS-1,2020-04-06T05:02:30.000Z
28,-119.7709,0.04437,16, cpm, AS-1,2020-04-06T05:02:35.000Z
28,-119.7709,0.04437,12, cpm, AS-1,2020-04-06T05:02:40.000Z
28,-119.7709,0.04437,14, cpm, AS-1,2020-04-06T05:02:45.000Z
28,-119.7709,0.04437,17, cpm, AS-1,2020-04-06T05:02:50.000Z
