Sensor-id,Long,Lat,Value,Units,User-id,time
18,-119.90981,0.16936,0, cpm, HiMarkHS,2020-04-06T05:00:00.000Z
18,-119.90981,0.16936,0, cpm, HiMarkHS,2020-04-06T05:00:00.000Z
18,-119.909813,0.168911,0.2649664934473845, cpm, HiMarkHS,2020-04-06T11:44:20.000Z
18,-119.909811,0.168608,0.506241119693393, cpm, HiMarkHS,2020-04-06T11:44:25.000Z
18,-119.90981,0.168333,0.7133395363550118, cpm, HiMarkHS,2020-04-06T11:44:30.000Z
18,-119.90981,0.168054,0.9663528014521549, cpm, HiMarkHS,2020-04-06T11:44:35.000Z
18,-119.90981,0.167702,1.4835066886791377, cpm, HiMarkHS,2020-04-06T11:44:40.000Z
18,-119.90981,0.167427,2.000767642203499, cpm, HiMarkHS,2020-04-06T11:44:45.000Z
18,-119.90981,0.167104,1.631092862189479, cpm, HiMarkHS,2020-04-06T11:44:50.000Z
18,-119.90981,0.166815,1.2453330572737416, cpm, HiMarkHS,2020-04-06T11:44:55.000Z
18,-119.90981,0.166597,2.21840212026059, cpm, HiMarkHS,2020-04-06T11:45:00.000Z
18,-119.90981,0.166292,2.6883076661613603, cpm, HiMarkHS,2020-04-06T11:45:05.000Z
18,-119.90981,0.166016,2.9566717932154676, cpm, HiMarkHS,2020-04-06T11:45:10.000Z
18,-119.90981,0.165735,2.8438142483800806, cpm, HiMarkHS,2020-04-06T11:45:15.000Z
18,-119.90981,0.165423,2.298105994213016, cpm, HiMarkHS,2020-04-06T11:45:20.000Z
18,-119.90981,0.16514,2.894354903770802, cpm, HiMarkHS,2020-04-06T11:45:25.000Z
18,-119.90981,0.164857,4.191151130454504, cpm, HiMarkHS,2020-04-06T11:45:30.000Z
18,-119.90981,0.164567,5.392450699559648, cpm, HiMarkHS,2020-04-06T11:45:35.000Z
18,-119.90981,0.164246,6.216032914826211, cpm, HiMarkHS,2020-04-06T11:45:40.000Z
18,-119.90981,0.163966,5.8148275925759245, cpm, HiMarkHS,2020-04-06T11:45:45.000Z
18,-119.90981,0.163678,4.447999199770145, cpm, HiMarkHS,2020-04-06T11:45:50.000Z
18,-119.90981,0.16339,3.504946688720841, cpm, HiMarkHS,2020-04-06T11:45:55.000Z
18,-119.90981,0.163093,4.286459197505553, cpm, HiMarkHS,2020-04-06T11:46:00.000Z
18,-119.90981,0.162828,5.7732437644625225, cpm, HiMarkHS,2020-04-06T11:46:05.000Z
18,-119.90981,0.162544,4.671760901868656, cpm, HiMarkHS,2020-04-06T11:46:10.000Z
18,-119.90981,0.162238,5.560888850817667, cpm, HiMarkHS,2020-04-06T11:46:15.000Z
18,-119.90981,0.161909,7.6135779797381025, cpm, HiMarkHS,2020-04-06T11:46:20.000Z
18,-119.90981,0.161595,7.57241420166612, cpm, HiMarkHS,2020-04-06T11:46:25.000Z
18,-119.90981,0.161338,9.456069098880455, cpm, HiMarkHS,2020-04-06T11:46:30.000Z
18,-119.90981,0.161081,9.350592633738477, cpm, HiMarkHS,2020-04-06T11:46:35.000Z
18,-119.90981,0.160795,7.5441228646322225, cpm, HiMarkHS,2020-04-06T11:46:40.000Z
18,-119.90981,0.160445,6.92943490830913, cpm, HiMarkHS,2020-04-06T11:46:45.000Z
18,-119.90981,0.160166,7.203746144119694, cpm, HiMarkHS,2020-04-06T11:46:50.000Z
18,-119.90981,0.15988,8.813517471826465, cpm, HiMarkHS,2020-04-06T11:46:55.000Z
18,-119.90981,0.159628,7.1683175453639505, cpm, HiMarkHS,2020-04-06T11:47:00.000Z
18,-119.90981,0.159311,6.86260857563917, cpm, HiMarkHS,2020-04-06T11:47:05.000Z
18,-119.90981,0.159025,6.5738140191871475, cpm, HiMarkHS,2020-04-06T11:47:10.000Z
18,-119.90981,0.158748,6.236530565891913, cpm, HiMarkHS,2020-04-06T11:47:15.000Z
18,-119.90981,0.158465,7.998457893691761, cpm, HiMarkHS,2020-04-06T11:47:20.000Z
18,-119.90981,0.158188,9.300541920881326, cpm, HiMarkHS,2020-04-06T11:47:25.000Z
18,-119.90981,0.157895,10.091539663394213, cpm, HiMarkHS,2020-04-06T11:47:30.000Z
18,-119.90981,0.157604,9.199207846258124, cpm, HiMarkHS,2020-04-06T11:47:35.000Z
18,-119.90981,0.157254,9.42677855557679, cpm, HiMarkHS,2020-04-06T11:47:40.000Z
18,-119.90981,0.157025,12.732421665836213, cpm, HiMarkHS,2020-04-06T11:47:45.000Z
18,-119.90981,0.156736,16.67286916246719, cpm, HiMarkHS,2020-04-06T11:47:50.000Z
18,-119.90981,0.156395,15.791211311886855, cpm, HiMarkHS,2020-04-06T11:47:55.000Z
18,-119.90981,0.156092,10.373570246552225, cpm, HiMarkHS,2020-04-06T11:48:00.000Z
